Seed Code,LA Name,Centre Type,School Name,Address Line1,Address Line2,Address Line3,Post Code,Unique Property Reference Number (UPRN),Email,Phone Number,Website Address,Pre-school Department,Primary Department,Secondary Department,Special Department,Gaelic Unit,Integrated Special Unit,Denomination
5251028,Aberdeenshire,Local Authority,Newtonhill School,St Michael's Road,"Newtonhill, Stonehaven",ABERDEENSHIRE,AB39 3XW,151086162,newtonhill.sch@aberdeenshire.gov.uk,01569 690480,http://newtonhill.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5145929,Highland,Local Authority,Newtonmore Primary School,7 Main Street,Newtonmore,,PH20 1DN,130110341,newtonmore.primary@highland.gov.uk,01540 673252,https://www.highland.gov.uk/directory_record/521695/newtonmore_primary,Yes,Yes,No,No,Yes,No,Non-denominational
5620228,Scottish Borders,Local Authority,Newtown Primary School,Sprouston Road,Newton St Boswells,,TD6 0RZ,116074543,newtownps@scotborders.gov.uk,01835 822263,http://www.newtownprimaryschool-scotborders.ik.org/home.ikml,Yes,Yes,No,No,No,No,Non-denominational
5308232,Angus,Local Authority,Newtyle Primary School,Dundee Road,Newtyle,BLAIRGOWRIE,PH12 8UF,117083651,Newtyle@angusschools.org.uk,01575 526049,http://www.newtyle.angus.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5527228,Edinburgh City,Local Authority,Niddrie Mill Primary School,20 Moffat Way,,EDINBURGH,EH16 4PY,906462962,admin@niddriemill.edin.sch.uk,0131 468 7025,http://www.niddriemill.edin.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8510628,North Lanarkshire,Local Authority,Noble Primary School,Shirrel Avenue,Bellshill,,ML4 1JR,118117175,ht@noble.n-lanark.sch.uk,01698 274907,http://www.noble.n-lanark.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5936322,Dumfries & Galloway,Local Authority,Noblehill School,233 Annan Road,Dumfries,,DG1 3HB,137039253,gw08officenoblehill@ea.dumgal.sch.uk,01387 252167,https://www.dumgal.gov.uk/media/17704/Handbook-Noblehill-Primary-School/pdf/Noblehill_Handbook_FINAL_Jan_2019.pdf?m=636849715222330000,Yes,Yes,No,No,No,Yes,Non-denominational
5556031,East Lothian,Local Authority,North Berwick High School,Grange Road,North Berwick,EAST LOTHIAN,EH39 4QS,138018259,northberwick.hs@northberwickhigh.elcschool.org.uk,01620 894661,http://www.northberwickhigh.net/,No,No,Yes,No,No,No,Non-denominational
8130124,Argyll & Bute,Local Authority,North Bute Primary School,Port Bannatyne,Rothesay,ISLE OF BUTE,PA20 0LZ,125044240,enquiries-northbute@argyll-bute.gov.uk,01700 503728,http://www.northbute.argyll-bute.sch.uk,No,Yes,No,No,No,No,Non-denominational
5114721,Highland,Local Authority,North Kessock Primary School,North Kessock,Ferry Brae,,IV1 3WX,130112359,northkessock.primary@highland.gov.uk,01463 731667,https://www.highland.gov.uk/directory_record/521696/north_kessock_primary,Yes,Yes,No,No,No,No,Non-denominational
5352029,Perth & Kinross,Local Authority,North Muirton Primary School,Uist Place,Perth,,PH1 3BY,124003802,northmuirton@pkc.gov.uk,01738 472870,http://www.northmuirton.pkc.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
5444322,Fife,Local Authority,North Queensferry Primary School,The Brae,North Queensferry,INVERKEITHING,KY11 1JH,320189644,northqueensferryps.enquiries@fife.gov.uk,01383 602425,http://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&FacId=D7879EEB-211B-4A8E-8F4006A7E56C2F54,Yes,Yes,No,No,No,No,Non-denominational
6101925,Shetland Islands,Local Authority,North Roe Primary School,North Roe,Shetland,,ZE2 9RY,30100004221,northroe@shetland.gov.uk,01595 745685,http://www.northroe.shetland.sch.uk/,No,Yes,No,No,No,No,Non-denominational
6002838,Orkney Islands,Local Authority,North Walls Community School,Lyness,Stromness,ORKNEY,KW16 3NX,134014245,admin.northwalls@glow.orkneyschools.org.uk,01856 791246,http://www.northwalls.orkney.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
1004620,Dumfries & Galloway,Local Authority,North West Community Campus,Alloway Road,Lochside,DUMFRIES,DG2 9DF,137115088,gw18officenorthwest@ea.dumgal.sch.uk,01387 245100,https://blogs.glowscotland.org.uk/dg/northwestcommunitycampus/,Yes,Yes,Yes,No,No,Yes,Non-denominational
5244234,Aberdeen City,Local Authority,Northfield Academy,Granitehill Place,Aberdeen,,AB16 7AU,9051033032,northfieldacademy@aberdeencity.gov.uk,01224 699715,http://www.northfield.aberdeen.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
5308127,Angus,Local Authority,Northmuir Primary School,91 Roods,Kirriemuir,,DD8 4HA,117078344,Northmuir@angusschools.org.uk,01575 526052,http://www.northmuir.angus.sch.uk,Yes,Yes,No,No,No,Yes,Non-denominational
1003526,Highland,Local Authority,Noss primary school,Girnigoe Street,Wick,,KW1 4DT,130175661,noss.primary@highland.gov.uk,01955 609990,https://nossprimary.wordpress.com/,Yes,Yes,No,No,No,Yes,Non-denominational
8436134,Glasgow City,Local Authority,Notre Dame High School,160 Observatory Road,,GLASGOW,G12 9LN,906700081544,headteacher@notredamehigh.glasgow.sch.uk,0141 582 0190,https://blogs.glowscotland.org.uk/gc/ndhs/,No,No,Yes,No,No,No,Roman Catholic
8645132,Inverclyde,Local Authority,Notre Dame High School,Dunlop Street,Greenock,,PA16 9BJ,119001236,INNotreDame@glowscotland.onmicrosoft.com,01475 715150,http://notredame.inverclyde.sch.uk,No,No,Yes,No,No,Yes,Roman Catholic
8417520,Glasgow City,Local Authority,Notre Dame Primary School,30 Havelock Street,,GLASGOW,G11 5JE,906700058853,headteacher@notredame-pri.glasgow.sch.uk,0141 357 0609,http://www.notredame-pri.glasgow.sch.uk/,No,Yes,No,No,No,No,Roman Catholic
5347424,Perth & Kinross,Local Authority,Oakbank Primary School,Viewlands Road West,Perth,,PH1 1NA,124049420,Oakbank@pkc.gov.uk,01738 477577,http://www.oakbankprimary.org.uk,Yes,Yes,No,No,No,Yes,Non-denominational
8417628,Glasgow City,Local Authority,Oakgrove Primary School,20 St Peter's Street,,GLASGOW,G4 9PW,906700102198,headteacher@oakgrove-pri.glasgow.sch.uk,0141 332 6210,http://www.oakgrove-pri.glasgow.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5536049,Edinburgh City,Local Authority,Oaklands School,750 Ferry Road,Edinburgh,,EH4 4PQ,906432062,admin@oaklands.edin.sch.uk,0131 315 8100,http://www.oaklands.edin.sch.uk/,Yes,No,No,Yes,No,No,Non-denominational
8400121,Glasgow City,Local Authority,Oakwood Primary School,22 Drumlanrig Avenue,,GLASGOW,G34 0JD,906700426679,headteacher@oakwood-pri.glasgow.sch.uk,0141 773 4604,https://en-gb.facebook.com/pages/category/School/Oakwood-Primary-School-Glasgow-530701383746152/,No,Yes,No,No,No,No,Non-denominational
8110336,Argyll & Bute,Local Authority,Oban High School,Soroba Road,Oban,ARGYLL,PA34 4JB,125031230,enquiriesobanhigh@argyll-bute.gov.uk,01631 564231,http://www.obanhigh.argyll-bute.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
5117224,Highland,Local Authority,Obsdale Primary School,Alness,Ross-Shire,,IV17 0TP,130080761,obsdale.primary@highland.gov.uk,01349 882860,http://obsdaleprimary.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
8242623,East Ayrshire,Local Authority,Ochiltree Primary School,Main Street,Ochiltree,,KA18 2PE,127032522,fiona.black@east-ayrshire.gov.uk,01290 700351,https://www.east-ayrshire.gov.uk/EducationAndLearning/Schools/Schoollistings-Primary.aspx,No,Yes,No,No,No,No,Non-denominational
5320038,Dundee City,Local Authority,Off-site Education Service,Rockwell Learning Centre,Lawton Road,DUNDEE,DD3 6SY,9059066832,Rockwell.Learning.Centre@dundeecity.gov.uk,01382 435246,,No,No,No,Yes,No,No,Non-denominational
5500346,West Lothian,Local Authority,Ogilvie School Campus,Ogilvie Way,Livingston,WEST LOTHIAN,EH54 8HL,135020336,wlogilvieschoolcampus@westlothian.org.uk,01506 777489,https://ogilvieschool.westlothian.org.uk/,No,No,No,Yes,No,No,Non-denominational
8503028,North Lanarkshire,Local Authority,Old Monkland Primary School,Sharp Avenue,Coatbridge,,ML5 5TJ,118103568,ht@oldmonkland.n-lanark.sch.uk,01236 632062,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5828,Yes,Yes,No,No,No,No,Non-denominational
5228522,Aberdeenshire,Local Authority,Old Rayne School,Old Rayne,Insch,ABERDEENSHIRE,AB52 6RY,151102731,oldrayne.sch@aberdeenshire.gov.uk,01464 635115,http://www.oldrayne.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5246237,Aberdeen City,Local Authority,Oldmachar Academy,Jesmond Drive,Bridge Of Don,ABERDEEN,AB22 8UR,9051098895,oldmacharacademy@aberdeencity.gov.uk,01224 820887,http://www.oldmachar.aberdeen.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
6102026,Shetland Islands,Local Authority,Ollaberry Primary School,Ollaberry,Shetland,,ZE2 9RT,30100004251,ollaberry@shetland.gov.uk,01595 807270,http://www.ollaberry.shetland.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8222525,East Ayrshire,Local Authority,Onthank Primary School,Meiklewood Road,Kilmarnock,,KA3 2ES,127014841,alison.wright@east-ayrshire.gov.uk,01563 525477,https://blogs.glowscotland.org.uk/ea/onthankpsmain2018/,No,Yes,No,No,No,No,Non-denominational
1004140,Aberdeen City,Local Authority,Orchard Brae School,Howes Road,,ABERDEEN,AB16 7RH,9051129833,OrchardBraeSchool@aberdeencity.gov.uk,not available yet,https://en-gb.facebook.com/orchardbraeschoolaberdeen/,No,No,No,Yes,No,No,Non-denominational
1003488,North Lanarkshire,Local Authority,Orchard Primary,Castlehill Road,,WISHAW,ML2 0LS,118188937,ht@orchard.n-lanark.sch.uk,01698 274984,https://blogs.glowscotland.org.uk/nl/orchard/,Yes,Yes,No,No,No,Yes,Non-denominational
5212928,Aberdeenshire,Local Authority,Ordiquhill School,Cornhill,Banff,,AB45 2EX,151105516,ordiquhill.sch@aberdeenshire.gov.uk,01466 405905,http://www.ordiquhill.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5554322,East Lothian,Local Authority,Ormiston Primary School,Meadowbank,Ormiston,EAST LOTHIAN,EH35 5LQ,138025660,ormiston.ps@ormiston.elcschool.org.uk,01875 610382,http://edubuzz.org/blogs/ormiston/,Yes,Yes,No,No,No,No,Non-denominational
6001823,Orkney Islands,Local Authority,Orphir Community School,Orphir,Orkney,,KW17 2RB,134014572,admin.orphir@glow.orkneyschools.org.uk,01856 811265,http://www.orphir.orkney.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8312923,West Dunbartonshire,Local Authority,Our Holy Redeemer's Primary School,East Barns Street,,CLYDEBANK,G81 1EZ,129046437,SchoolOffice.OHR@west-dunbarton.gov.uk,0141 533 3035,https://www.west-dunbarton.gov.uk/schools-and-learning/schools/school-search/our-holy-redeemers-primary-school/,No,Yes,No,No,No,No,Roman Catholic
8511322,North Lanarkshire,Local Authority,Our Lady & St Francis Primary School,Newarthill Road,Carfin,MOTHERWELL,ML1 5AL,118084705,ht@ourlady-st-francis.n-lanark.sch.uk,01698 274947,http://www.ourlady-st-francis.n-lanark.sch.uk/,Yes,Yes,No,No,No,No,Roman Catholic
8504423,North Lanarkshire,Local Authority,Our Lady & St Joseph's Primary School,5 South Medrox Street,Glenboig,COATBRIDGE,ML5 2RU,118106872,ht@ourlady-st-joseph.n-lanark.sch.uk,01236 757680,http://www.ourlady-st-josephs.n-lanark.sch.uk/,Yes,Yes,No,No,No,No,Roman Catholic
8304238,West Dunbartonshire,Local Authority,Our Lady & St Patrick's High School,Howatshaws Road,Bellsmyre,DUMBARTON,G82 3DR,129056530,SchoolOffice.OLSPSecondarySchool@west-dunbarton.gov.uk,01389 773920,https://sites.google.com/ourcloud.buzz/olsp-highschool/home,No,No,Yes,No,No,No,Roman Catholic
8521522,South Lanarkshire,Local Authority,Our Lady and St Anne's Primary School,Hall Street,Hamilton,,ML3 6RZ,484161633,office@ourladyand-st-annes-pri.s-lanark.sch.uk,01698 283928,http://www.southlanarkshire.gov.uk/info/200189/our_primary_schools/1208/our_lady_and_st_annes_primary_school,No,Yes,No,No,No,No,Roman Catholic
8313423,West Dunbartonshire,Local Authority,Our Lady of Loretto Primary School,Castle Square,Dalmuir,CLYDEBANK,G81 4HN,129003376,SchoolOffice.OurLadyOfLoretto@west-dunbarton.gov.uk,0141 952 0282,https://www.west-dunbarton.gov.uk/schools-and-learning/schools/school-search/our-lady-of-loretto-primary-school/,No,Yes,No,No,No,No,Roman Catholic
8531927,South Lanarkshire,Local Authority,Our Lady Of Lourdes Primary School,Carnegie Hill,Murray,EAST KILBRIDE,G75 0AG,484160719,office@ourladyoflourdes-pri.s-lanark.sch.uk,01355 221983,http://www.ourladyoflourdes-pri.s-lanark.sch.uk/,Yes,Yes,No,No,No,No,Roman Catholic
5505623,West Lothian,Local Authority,Our Lady Of Lourdes Primary School,Hopefield Road,Blackburn,WEST LOTHIAN,EH47 7HZ,200004138718,wlourladyoflourdes-ps@westlothian.org.uk,01506 653103,http://www.ourladyoflourdesprimary.westlothian.org.uk,No,Yes,No,No,No,No,Roman Catholic
8423822,Glasgow City,Local Authority,Our Lady of Peace Primary School,343 Hallhill Road,,GLASGOW,G33 4RY,906700425644,headteacher@ourladyofpeace-pri.glasgow.sch.uk,0141 773 0550,http://www.ourladyofpeace-pri.glasgow.sch.uk,No,Yes,No,No,No,No,Roman Catholic
8623724,Renfrewshire,Local Authority,Our Lady Of Peace Primary School,Erskinefauld Road,,LINWOOD,PA3 3PR,123030388,ourladyofpeaceenquiries@renfrewshire.gov.uk,0300 300 0173,https://blogs.glowscotland.org.uk/re/ourlady/,Yes,Yes,No,No,No,No,Roman Catholic
8417822,Glasgow City,Local Authority,Our Lady Of The Annunciation Primary School,80 Friarton Road,,GLASGOW,G43 2PR,906700272653,headteacher@ourladyoftheannunciation-pri.glasgow.sch.uk,0141 637 7457,https://blogs.glowscotland.org.uk/gc/ourladyoftheannunciation/category/school-calendar/,No,Yes,No,No,No,No,Roman Catholic
8600325,East Renfrewshire,Local Authority,Our Lady Of The Missions Primary School,49 Robslee Road,Thornliebank,GLASGOW,G46 7DD,131033525,headteacher@ourladymissions.e-renfrew.sch.uk,0141 570 7280,http://www.ea.e-renfrew.sch.uk/ourladymissions/,No,Yes,No,No,No,No,Roman Catholic
8418225,Glasgow City,Local Authority,Our Lady Of The Rosary Primary School & Nursery Class,50 Tarfside Gardens,,GLASGOW,G52 3AA,906700305352,headteacher@ourladyoftherosary-pri.glasgow.sch.uk,0141 883 2010,http://www.ourladyoftherosary-pri.glasgow.sch.uk/,Yes,Yes,No,No,No,No,Roman Catholic
8357439,North Lanarkshire,Local Authority,Our Lady's High School - Cumbernauld,Dowanfield Road,Cumbernauld,,G67 1LA,118028321,ht@ourladys.n-lanark.sch.uk,01236 757688,https://blogs.glowscotland.org.uk/nl/olhscumbernauld/,No,No,Yes,No,No,No,Roman Catholic
8517134,North Lanarkshire,Local Authority,Our Lady's High School - Motherwell,Dalzell Drive,Motherwell,,ML1 2DG,118076845,ht@ourladyshigh.n-lanark.sch.uk,01698 274925,http://www.ourladyshighschool.co.uk/,No,No,Yes,No,No,No,Roman Catholic
5508029,West Lothian,Local Authority,Our Lady's Primary School,79 Main Street,Stoneyburn,WEST LOTHIAN,EH47 8BY,200004134610,wlourladys-ps@westlothian.org.uk,01501 762265,http://www.ourladysprimary.westlothian.org.uk,Yes,Yes,No,No,No,No,Roman Catholic
5326826,Dundee City,Local Authority,Our Lady's RC Primary School,15 Alexander Street,Dundee,,DD3 7DL,9059062539,ourladys.primary@dundeecity.gov.uk,01382 435289,http://ourladysprimary.ea.dundeecity.sch.uk/,No,Yes,No,No,No,No,Roman Catholic
5347521,Perth & Kinross,Local Authority,Our Lady's RC Primary School,Garth Avenue,Perth,,PH1 2LG,124005105,Ourladys@pkc.gov.uk,01738 477570,http://www.ourladysperth.org.uk,Yes,Yes,No,No,No,Yes,Roman Catholic
5725720,Stirling,Local Authority,Our Lady's RC Primary School,Raploch Community Campus,Drip Road,STIRLING,FK8 1SD,122069326,olps@stirling.gov.uk,01786 272324,https://blogs.glowscotland.org.uk/st/ourladysps/,No,Yes,No,No,No,No,Roman Catholic
8337020,East Dunbartonshire,Local Authority,Oxgang Primary School,Lammermoor Road,Kirkintilloch,,G66 2AB,132028599,office@oxgang.e-dunbarton.sch.uk,0141 955 2313,http://www.oxgang.e-dunbarton.sch.uk,No,Yes,No,No,No,No,Non-denominational
5527422,Edinburgh City,Local Authority,Oxgangs Primary School,60 Oxgangs Road North,Edinburgh,,EH13 9DS,906426081,admin@oxgangs.edin.sch.uk,0131 441 3649,http://www.oxgangs.edin.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5228727,Aberdeenshire,Local Authority,Oyne School,Oyne,Insch,ABERDEENSHIRE,AB52 6QT,151107635,oyne.sch@aberdeenshire.gov.uk,01464 635100,http://www.oyne.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
6231926,Na h-Eileanan Siar,Local Authority,Pairc Primary School,Gravir,Lewis,,HS2 9QX,139014512,paircschool@gnes.net,01851 822883,http://www.cne-siar.gov.uk/paircschool/contacts.htm,No,Yes,No,No,Yes,No,Non-denominational
8628734,Renfrewshire,Local Authority,Paisley Grammar School,Glasgow Road,,PAISLEY,PA1 3RP,123050975,paisleygrammarenquiries@renfrewshire.gov.uk,0300 300 1400,http://www.paisleygrammar.com/,No,No,Yes,No,No,Yes,Non-denominational
5917425,Dumfries & Galloway,Local Authority,Palnackie School,Palnackie,Castle Douglas,,DG7 1PW,137078787,gw08officepalnackie@ea.dumgal.sch.uk,01556 600223,http://www.dumgal.gov.uk/article/15506/Palnackie-Primary-School,No,Yes,No,No,No,No,Non-denominational
6001920,Orkney Islands,Local Authority,Papa Westray Community School,Papa Westray,Orkney,,KW17 2BU,134010774,admin.papawestray@glow.orkneyschools.org.uk,01857 644226,http://www.papawestray.orkney.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
6001629,Orkney Islands,Local Authority,Papdale Primary School,Kirkwall,Orkney,,KW15 1PJ,134011063,admin.papdale@glow.orkneyschools.org.uk,01856 872650,http://www.orkney.co/papdale/,Yes,Yes,No,No,No,No,Non-denominational
5547326,Midlothian,Local Authority,Paradykes Primary School,Mayburn Avenue,Loanhead,,EH20 9HB,120051707,paradykes.ps@midlothian.gov.uk,0131 271 4650,http://paradykes.mgfl.net/,Yes,Yes,No,No,No,No,Non-denominational
8627932,Renfrewshire,Local Authority,Park Mains High School,Barrhill Road,,ERSKINE,PA8 6EY,123092490,parkmainshighenquiries@renfrewshire.gov.uk,0300 300 1411,http://parkmains.com/,No,No,Yes,No,No,Yes,Non-denominational
8106924,Argyll & Bute,Local Authority,Park Primary School,Kerrera Terrace,Oban,ARGYLL,PA34 5AU,125045065,enquiries-park@argyll-bute.gov.uk,01631 563941,http://www.park.argyll-bute.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5700523,Clackmannanshire,Local Authority,Park Primary School,East Castle Street,Alloa,,FK10 1BB,35002432,park@edu.clacks.gov.uk,01259 724064,https://blogs.glowscotland.org.uk/cl/parkprimaryschool/,No,Yes,No,No,No,No,Non-denominational
5120527,Highland,Local Authority,Park Primary School,Albany Road,Invergordon,,IV18 0HA,130005938,park.primary@highland.gov.uk,01349 852037,http://parkprimary.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
5444926,Fife,Local Authority,Park Road Primary School,Park Road,Rosyth,DUNFERMLINE,KY11 2NH,320188900,Parkroadps.enquiries@fife.gov.uk,01383 602426,http://www.fifedirect.org.uk/parkroadps,Yes,Yes,No,No,No,No,Non-denominational
5902223,Dumfries & Galloway,Local Authority,Park School,Ashwood Drive,Stranraer,,DG9 7NW,137030059,gw08officepark@ea.dumgal.sch.uk,01776 704032,https://dumgal.gov.uk/article/15507/Park-Primary-School,Yes,Yes,No,No,No,Yes,Non-denominational
8224943,East Ayrshire,Local Authority,Park School,Beech Avenue,Kilmarnock,,KA1 2EW,127066835,carol-anne.burns@east-ayrshire.gov.uk,01563 549988,https://blogs.glowscotland.org.uk/ea/parkschooleastayrshiresite2017/,No,No,No,Yes,No,No,Non-denominational
1002821,South Lanarkshire,Local Authority,Park View Primary School,New Road,Halfway,CAMBUSLANG,G72 7PU,484175286,headteacher@parkview-pri.glasgow.sch.uk,0141 6411677,http://www.parkview-pri.s-lanark.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5501628,West Lothian,Local Authority,Parkhead Primary School,Harburn Road,West Calder,WEST LOTHIAN,EH55 8AH,200004091424,wlparkhead-ps@westlothian.org.uk,01506 871404,http://www.parkheadprimary.westlothian.org.uk,Yes,Yes,No,No,No,No,Non-denominational
5404924,Fife,Local Authority,Parkhill Primary School,Aitken Street,Parkhall,LEVEN,KY8 4NP,320180859,pathheadps.enquiries@fife.gov.uk,01334 659433,http://www.fifedirect.org.uk/parkhillps,No,Yes,No,No,No,No,Non-denominational
8441340,Glasgow City,Local Authority,Parkhill Secondary School,375 Cumbernauld Road,,GLASGOW,G31 3LP,906700036471,headteacher@parkhill-sec.glasgow.sch.uk,0141 554 2765,http://www.parkhill-sec.glasgow.sch.uk/,No,No,No,Yes,No,No,Non-denominational
